Unix Timestamp,Datetime,Date,Time,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision,Is Anomaly
1704224700,2024-01-02 22:45:00,2024-01-02,22:45:00,188,1,0,0,0,0,230.3,227.5,150.0,0.1,January,Tuesday,22,Local,0
1704225600,2024-01-02 23:00:00,2024-01-02,23:00:00,189,0,0,0,0,0,230.5,233.8,0.0,0.1,January,Tuesday,23,Local,0
1704226500,2024-01-02 23:15:00,2024-01-02,23:15:00,190,0,0,0,1,0,233.0,227.9,150.0,0.1,January,Tuesday,23,Local,0
1704227400,2024-01-02 23:30:00,2024-01-02,23:30:00,191,0,0,0,1,0,233.1,233.2,150.0,0.1,January,Tuesday,23,Local,0
1704228300,2024-01-02 23:45:00,2024-01-02,23:45:00,192,0,0,0,0,0,232.9,232.5,0.0,0.1,January,Tuesday,23,Local,0
1704229200,2024-01-03 00:00:00,2024-01-03,00:00:00,193,0,0,0,1,0,229.9,230.7,150.0,0.1,January,Wednesday,0,Local,0
1704230100,2024-01-03 00:15:00,2024-01-03,00:15:00,194,0,0,0,0,0,231.9,230.5,0.0,0.1,January,Wednesday,0,Local,0
1704231000,2024-01-03 00:30:00,2024-01-03,00:30:00,195,0,0,0,1,0,235.9,239.4,150.0,0.1,January,Wednesday,0,Local,0
1704231900,2024-01-03 00:45:00,2024-01-03,00:45:00,196,0,0,0,0,0,225.3,225.4,0.0,0.1,January,Wednesday,0,Local,0
1704232800,2024-01-03 01:00:00,2024-01-03,01:00:00,197,0,0,0,1,0,228.5,226.3,150.0,0.1,January,Wednesday,1,Local,0
1704233700,2024-01-03 01:15:00,2024-01-03,01:15:00,198,0,0,0,0,0,228.5,225.7,0.0,0.1,January,Wednesday,1,Local,0
1704234600,2024-01-03 01:30:00,2024-01-03,01:30:00,199,0,0,0,1,0,225.8,225.4,150.0,0.1,January,Wednesday,1,Local,0
1704235500,2024-01-03 01:45:00,2024-01-03,01:45:00,200,0,0,0,0,0,233.0,231.1,0.0,0.1,January,Wednesday,1,Local,0
1704236400,2024-01-03 02:00:00,2024-01-03,02:00:00,201,0,0,0,1,0,225.6,224.4,150.0,0.1,January,Wednesday,2,Local,0
1704237300,2024-01-03 02:15:00,2024-01-03,02:15:00,202,0,0,0,1,0,232.7,231.9,150.0,0.1,January,Wednesday,2,Local,0
1704238200,2024-01-03 02:30:00,2024-01-03,02:30:00,203,0,0,0,1,0,229.8,228.0,150.0,0.1,January,Wednesday,2,Local,0
1704239100,2024-01-03 02:45:00,2024-01-03,02:45:00,204,0,0,0,0,0,227.3,227.8,0.0,0.1,January,Wednesday,2,Local,0
1704240000,2024-01-03 03:00:00,2024-01-03,03:00:00,205,0,0,0,1,0,234.8,237.2,150.0,0.1,January,Wednesday,3,Local,0
1704240900,2024-01-03 03:15:00,2024-01-03,03:15:00,206,0,0,0,1,0,229.6,231.7,150.0,0.1,January,Wednesday,3,Local,0
1704241800,2024-01-03 03:30:00,2024-01-03,03:30:00,207,0,0,0,1,0,232.6,232.0,150.0,0.1,January,Wednesday,3,Local,0
1704242700,2024-01-03 03:45:00,2024-01-03,03:45:00,208,0,0,0,1,0,229.6,230.4,150.0,0.1,January,Wednesday,3,Local,0
1704243600,2024-01-03 04:00:00,2024-01-03,04:00:00,209,0,0,0,0,0,230.3,227.9,0.0,0.1,January,Wednesday,4,Local,0
1704244500,2024-01-03 04:15:00,2024-01-03,04:15:00,210,0,0,0,1,0,228.7,229.8,150.0,0.1,January,Wednesday,4,Local,0
1704245400,2024-01-03 04:30:00,2024-01-03,04:30:00,211,0,0,0,1,0,226.7,229.5,150.0,0.1,January,Wednesday,4,Local,0
1704246300,2024-01-03 04:45:00,2024-01-03,04:45:00,212,0,0,0,0,0,232.3,231.5,0.0,0.1,January,Wednesday,4,Local,0
1704247200,2024-01-03 05:00:00,2024-01-03,05:00:00,213,0,0,0,1,0,234.2,233.2,150.0,0.1,January,Wednesday,5,Local,0
1704248100,2024-01-03 05:15:00,2024-01-03,05:15:00,214,0,0,0,1,0,233.5,233.7,150.0,0.1,January,Wednesday,5,Local,0
1704249000,2024-01-03 05:30:00,2024-01-03,05:30:00,215,0,0,0,1,0,233.7,234.1,150.0,0.1,January,Wednesday,5,Local,0
1704249900,2024-01-03 05:45:00,2024-01-03,05:45:00,216,0,0,0,1,0,232.1,232.9,150.0,0.1,January,Wednesday,5,Local,0
1704250800,2024-01-03 06:00:00,2024-01-03,06:00:00,217,0,0,0,1,0,232.0,230.4,150.0,0.1,January,Wednesday,6,Local,0
1704251700,2024-01-03 06:15:00,2024-01-03,06:15:00,218,0,0,0,1,0,229.3,230.8,150.0,0.1,January,Wednesday,6,Local,0
1704252600,2024-01-03 06:30:00,2024-01-03,06:30:00,219,0,0,0,1,0,226.1,225.1,150.0,0.1,January,Wednesday,6,Local,0
1704253500,2024-01-03 06:45:00,2024-01-03,06:45:00,220,0,0,0,0,0,224.9,225.0,0.0,0.1,January,Wednesday,6,Local,0
1704254400,2024-01-03 07:00:00,2024-01-03,07:00:00,221,0,0,0,1,0,232.4,231.0,150.0,0.1,January,Wednesday,7,Local,0
1704255300,2024-01-03 07:15:00,2024-01-03,07:15:00,222,0,0,0,1,0,233.8,234.0,150.0,0.1,January,Wednesday,7,Local,0
1704256200,2024-01-03 07:30:00,2024-01-03,07:30:00,223,0,0,1,1,0,232.2,230.5,3150.0,1.0338,January,Wednesday,7,Local,0
1704257100,2024-01-03 07:45:00,2024-01-03,07:45:00,224,0,0,0,0,0,229.7,231.9,0.0,0.1,January,Wednesday,7,Local,0
1704258000,2024-01-03 08:00:00,2024-01-03,08:00:00,225,0,0,0,1,0,229.9,231.8,950.0,0.2438,January,Wednesday,8,Local,0
1704258900,2024-01-03 08:15:00,2024-01-03,08:15:00,226,1,0,0,0,0,228.7,231.8,150.0,0.1,January,Wednesday,8,Local,0
1704259800,2024-01-03 08:30:00,2024-01-03,08:30:00,227,0,0,0,1,0,230.9,230.7,150.0,0.1,January,Wednesday,8,Local,0
1704260700,2024-01-03 08:45:00,2024-01-03,08:45:00,228,0,0,1,0,0,226.8,227.3,3000.0,0.8058,January,Wednesday,8,Local,0
1704261600,2024-01-03 09:00:00,2024-01-03,09:00:00,229,0,0,0,1,0,221.6,219.9,150.0,0.1,January,Wednesday,9,Local,0
1704262500,2024-01-03 09:15:00,2024-01-03,09:15:00,230,0,0,0,1,1,232.9,230.6,1350.0,0.4021,January,Wednesday,9,Local,0
1704263400,2024-01-03 09:30:00,2024-01-03,09:30:00,231,0,0,0,1,0,229.7,229.7,150.0,0.1,January,Wednesday,9,Local,0
1704264300,2024-01-03 09:45:00,2024-01-03,09:45:00,232,0,1,0,0,0,231.9,230.1,2500.0,0.8083,January,Wednesday,9,Local,0
1704265200,2024-01-03 10:00:00,2024-01-03,10:00:00,233,0,0,0,1,0,231.4,230.3,150.0,0.1,January,Wednesday,10,Local,0
1704266100,2024-01-03 10:15:00,2024-01-03,10:15:00,234,0,0,0,1,0,228.2,228.9,150.0,0.1,January,Wednesday,10,Local,0
1704267000,2024-01-03 10:30:00,2024-01-03,10:30:00,235,0,0,0,0,0,229.4,226.3,0.0,0.1,January,Wednesday,10,Local,0
1704267900,2024-01-03 10:45:00,2024-01-03,10:45:00,236,0,0,0,0,0,231.8,229.9,0.0,0.1,January,Wednesday,10,Local,0
1704268800,2024-01-03 11:00:00,2024-01-03,11:00:00,237,0,0,0,1,0,226.3,225.4,150.0,0.1,January,Wednesday,11,Local,0
1704269700,2024-01-03 11:15:00,2024-01-03,11:15:00,238,1,0,0,1,0,227.7,225.6,300.0,0.1,January,Wednesday,11,Local,0
1704270600,2024-01-03 11:30:00,2024-01-03,11:30:00,239,0,0,0,1,1,228.2,226.3,3350.0,1.0124,January,Wednesday,11,Local,0
1704271500,2024-01-03 11:45:00,2024-01-03,11:45:00,240,0,0,0,0,0,236.1,238.2,0.0,0.1,January,Wednesday,11,Local,0
1704272400,2024-01-03 12:00:00,2024-01-03,12:00:00,241,0,0,0,0,0,233.5,235.1,0.0,0.1,January,Wednesday,12,Local,0
1704273300,2024-01-03 12:15:00,2024-01-03,12:15:00,242,0,0,0,1,0,234.2,233.4,650.0,0.1435,January,Wednesday,12,Local,0
1704274200,2024-01-03 12:30:00,2024-01-03,12:30:00,243,0,0,0,1,0,227.7,227.0,150.0,0.1,January,Wednesday,12,Local,0
1704275100,2024-01-03 12:45:00,2024-01-03,12:45:00,244,0,0,0,0,0,234.1,232.6,0.0,0.1,January,Wednesday,12,Local,0
1704276000,2024-01-03 13:00:00,2024-01-03,13:00:00,245,0,0,0,1,0,231.2,229.3,150.0,0.1,January,Wednesday,13,Local,0
1704276900,2024-01-03 13:15:00,2024-01-03,13:15:00,246,0,0,0,1,0,233.0,236.6,150.0,0.1,January,Wednesday,13,Local,0
1704277800,2024-01-03 13:30:00,2024-01-03,13:30:00,247,0,0,0,1,0,227.0,227.5,150.0,0.1,January,Wednesday,13,Local,0
1704278700,2024-01-03 13:45:00,2024-01-03,13:45:00,248,0,0,0,0,0,227.9,229.8,0.0,0.1,January,Wednesday,13,Local,0
1704279600,2024-01-03 14:00:00,2024-01-03,14:00:00,249,0,0,0,1,0,229.8,228.9,150.0,0.1,January,Wednesday,14,Local,0
1704280500,2024-01-03 14:15:00,2024-01-03,14:15:00,250,0,0,0,1,0,232.2,230.3,150.0,0.1,January,Wednesday,14,Local,0
1704281400,2024-01-03 14:30:00,2024-01-03,14:30:00,251,0,0,0,1,0,233.9,233.2,150.0,0.1,January,Wednesday,14,Local,0
1704282300,2024-01-03 14:45:00,2024-01-03,14:45:00,252,0,0,0,0,0,233.8,235.8,800.0,0.2435,January,Wednesday,14,Local,0
1704283200,2024-01-03 15:00:00,2024-01-03,15:00:00,253,0,0,0,1,0,231.3,229.5,150.0,0.1,January,Wednesday,15,Local,0
1704284100,2024-01-03 15:15:00,2024-01-03,15:15:00,254,0,0,0,1,0,228.8,227.5,150.0,0.1,January,Wednesday,15,Local,0
1704285000,2024-01-03 15:30:00,2024-01-03,15:30:00,255,0,0,0,1,0,238.5,242.4,150.0,0.1,January,Wednesday,15,Local,0
1704285900,2024-01-03 15:45:00,2024-01-03,15:45:00,256,1,1,0,0,0,230.4,229.5,2650.0,0.89,January,Wednesday,15,Local,0
1704286800,2024-01-03 16:00:00,2024-01-03,16:00:00,257,0,0,0,1,0,231.4,233.8,150.0,0.1,January,Wednesday,16,Local,0
1704287700,2024-01-03 16:15:00,2024-01-03,16:15:00,258,1,0,0,1,0,230.4,232.3,300.0,0.1,January,Wednesday,16,Local,0
1704288600,2024-01-03 16:30:00,2024-01-03,16:30:00,259,0,0,0,1,0,224.8,219.6,150.0,0.1,January,Wednesday,16,Local,0
1704289500,2024-01-03 16:45:00,2024-01-03,16:45:00,260,0,0,0,0,0,234.9,230.5,0.0,0.1,January,Wednesday,16,Local,0
1704290400,2024-01-03 17:00:00,2024-01-03,17:00:00,261,0,1,1,1,0,226.6,224.0,5650.0,1.8054,January,Wednesday,17,Local,0
1704291300,2024-01-03 17:15:00,2024-01-03,17:15:00,262,0,0,0,1,0,236.4,236.9,150.0,0.1,January,Wednesday,17,Local,0
1704292200,2024-01-03 17:30:00,2024-01-03,17:30:00,263,0,0,1,1,0,237.0,235.5,3150.0,0.9555,January,Wednesday,17,Local,0
1704293100,2024-01-03 17:45:00,2024-01-03,17:45:00,264,0,0,1,0,0,229.6,230.9,3000.0,1.0177,January,Wednesday,17,Local,0
1704294000,2024-01-03 18:00:00,2024-01-03,18:00:00,265,1,0,0,1,0,229.0,231.3,300.0,0.2072,January,Wednesday,18,Local,1
1704294900,2024-01-03 18:15:00,2024-01-03,18:15:00,266,0,0,1,1,0,229.9,231.3,3150.0,1.0434,January,Wednesday,18,Local,0
1704295800,2024-01-03 18:30:00,2024-01-03,18:30:00,267,1,0,1,1,0,228.3,226.2,3300.0,0.9741,January,Wednesday,18,Local,0
1704296700,2024-01-03 18:45:00,2024-01-03,18:45:00,268,0,0,0,1,1,229.6,230.8,1350.0,0.3124,January,Wednesday,18,Local,0
1704297600,2024-01-03 19:00:00,2024-01-03,19:00:00,269,1,0,1,1,0,230.5,229.2,3300.0,0.9567,January,Wednesday,19,Local,0
1704298500,2024-01-03 19:15:00,2024-01-03,19:15:00,270,0,0,1,1,0,224.5,224.6,3150.0,0.9576,January,Wednesday,19,Local,0
1704299400,2024-01-03 19:30:00,2024-01-03,19:30:00,271,1,0,0,1,0,230.0,230.4,300.0,0.1,January,Wednesday,19,Local,0
1704300300,2024-01-03 19:45:00,2024-01-03,19:45:00,272,1,0,1,1,0,230.6,231.1,3300.0,1.009,January,Wednesday,19,Local,0
1704301200,2024-01-03 20:00:00,2024-01-03,20:00:00,273,1,0,0,1,1,227.5,226.0,1500.0,0.3745,January,Wednesday,20,Local,0
1704302100,2024-01-03 20:15:00,2024-01-03,20:15:00,274,1,0,0,1,1,232.2,228.7,1500.0,0.4783,January,Wednesday,20,Local,0
1704303000,2024-01-03 20:30:00,2024-01-03,20:30:00,275,1,0,0,1,1,232.2,232.7,1500.0,0.4761,January,Wednesday,20,Local,0
1704303900,2024-01-03 20:45:00,2024-01-03,20:45:00,276,1,0,1,0,0,227.7,225.2,3150.0,1.1201,January,Wednesday,20,Local,0
1704304800,2024-01-03 21:00:00,2024-01-03,21:00:00,277,0,1,0,1,0,229.6,228.1,2650.0,0.9876,January,Wednesday,21,Local,0
1704305700,2024-01-03 21:15:00,2024-01-03,21:15:00,278,1,0,1,1,0,235.7,232.8,3300.0,0.9611,January,Wednesday,21,Local,0
1704306600,2024-01-03 21:30:00,2024-01-03,21:30:00,279,1,0,1,1,0,229.3,230.4,3300.0,0.9107,January,Wednesday,21,Local,0
1704307500,2024-01-03 21:45:00,2024-01-03,21:45:00,280,1,0,0,0,0,229.4,230.7,150.0,0.1,January,Wednesday,21,Local,0
1704308400,2024-01-03 22:00:00,2024-01-03,22:00:00,281,1,0,0,1,1,229.8,226.3,1500.0,0.4861,January,Wednesday,22,Local,0
1704309300,2024-01-03 22:15:00,2024-01-03,22:15:00,282,1,0,1,1,0,228.8,228.4,3300.0,1.1553,January,Wednesday,22,Local,0
1704310200,2024-01-03 22:30:00,2024-01-03,22:30:00,283,1,0,0,1,0,228.0,225.7,300.0,0.1,January,Wednesday,22,Local,0
1704311100,2024-01-03 22:45:00,2024-01-03,22:45:00,284,1,0,0,0,0,228.4,228.3,150.0,0.1,January,Wednesday,22,Local,0
1704312000,2024-01-03 23:00:00,2024-01-03,23:00:00,285,1,0,0,1,0,230.6,232.1,300.0,0.1024,January,Wednesday,23,Local,0
1704312900,2024-01-03 23:15:00,2024-01-03,23:15:00,286,0,0,0,1,1,233.1,232.0,1350.0,0.9701,January,Wednesday,23,Local,1
1704313800,2024-01-03 23:30:00,2024-01-03,23:30:00,287,1,0,0,1,0,235.1,235.1,300.0,0.1,January,Wednesday,23,Local,0
1704314700,2024-01-03 23:45:00,2024-01-03,23:45:00,288,0,0,0,0,0,231.6,235.1,0.0,0.1,January,Wednesday,23,Local,0
1704315600,2024-01-04 00:00:00,2024-01-04,00:00:00,289,0,0,0,1,0,230.1,227.0,150.0,0.1,January,Thursday,0,Local,0
1704316500,2024-01-04 00:15:00,2024-01-04,00:15:00,290,0,0,0,1,0,227.9,232.8,150.0,0.1,January,Thursday,0,Local,0
1704317400,2024-01-04 00:30:00,2024-01-04,00:30:00,291,0,0,0,1,0,228.1,229.7,150.0,0.1,January,Thursday,0,Local,0
1704318300,2024-01-04 00:45:00,2024-01-04,00:45:00,292,0,0,0,1,0,229.9,230.0,150.0,0.1,January,Thursday,0,Local,0
1704319200,2024-01-04 01:00:00,2024-01-04,01:00:00,293,0,0,0,1,0,227.1,230.6,150.0,0.1,January,Thursday,1,Local,0
1704320100,2024-01-04 01:15:00,2024-01-04,01:15:00,294,0,0,0,1,0,233.4,236.2,150.0,0.1,January,Thursday,1,Local,0
1704321000,2024-01-04 01:30:00,2024-01-04,01:30:00,295,0,0,0,1,0,233.0,234.4,150.0,0.1,January,Thursday,1,Local,0
1704321900,2024-01-04 01:45:00,2024-01-04,01:45:00,296,0,0,0,0,0,232.6,235.2,0.0,0.1,January,Thursday,1,Local,0
1704322800,2024-01-04 02:00:00,2024-01-04,02:00:00,297,0,0,0,1,0,234.2,232.8,150.0,0.1,January,Thursday,2,Local,0
1704323700,2024-01-04 02:15:00,2024-01-04,02:15:00,298,0,0,0,1,0,231.7,230.5,150.0,0.1,January,Thursday,2,Local,0
1704324600,2024-01-04 02:30:00,2024-01-04,02:30:00,299,0,0,0,1,0,228.3,227.2,150.0,0.1,January,Thursday,2,Local,0
1704325500,2024-01-04 02:45:00,2024-01-04,02:45:00,300,0,0,0,0,0,226.7,227.0,0.0,0.1,January,Thursday,2,Local,0
1704326400,2024-01-04 03:00:00,2024-01-04,03:00:00,301,0,0,0,1,0,230.5,231.1,150.0,0.1,January,Thursday,3,Local,0
1704327300,2024-01-04 03:15:00,2024-01-04,03:15:00,302,0,0,0,1,0,236.3,237.2,150.0,0.1,January,Thursday,3,Local,0
1704328200,2024-01-04 03:30:00,2024-01-04,03:30:00,303,0,0,0,1,0,231.5,233.0,150.0,0.1,January,Thursday,3,Local,0
1704329100,2024-01-04 03:45:00,2024-01-04,03:45:00,304,0,0,0,0,0,229.3,227.1,1000.0,0.2663,January,Thursday,3,Local,0
1704330000,2024-01-04 04:00:00,2024-01-04,04:00:00,305,0,0,0,1,0,232.5,233.8,150.0,0.1,January,Thursday,4,Local,0
1704330900,2024-01-04 04:15:00,2024-01-04,04:15:00,306,0,0,0,1,0,230.2,232.6,150.0,0.1,January,Thursday,4,Local,0
1704331800,2024-01-04 04:30:00,2024-01-04,04:30:00,307,0,0,0,1,0,230.6,228.1,150.0,0.1,January,Thursday,4,Local,0
1704332700,2024-01-04 04:45:00,2024-01-04,04:45:00,308,0,0,0,0,0,231.1,232.1,800.0,0.197,January,Thursday,4,Local,0
1704333600,2024-01-04 05:00:00,2024-01-04,05:00:00,309,0,0,0,1,0,228.8,230.6,150.0,0.1,January,Thursday,5,Local,0
1704334500,2024-01-04 05:15:00,2024-01-04,05:15:00,310,0,0,0,1,0,229.2,227.3,150.0,0.1,January,Thursday,5,Local,0
1704335400,2024-01-04 05:30:00,2024-01-04,05:30:00,311,0,0,0,1,0,232.3,233.1,150.0,0.1,January,Thursday,5,Local,0
1704336300,2024-01-04 05:45:00,2024-01-04,05:45:00,312,0,0,0,0,0,230.4,231.9,0.0,0.1,January,Thursday,5,Local,0
1704337200,2024-01-04 06:00:00,2024-01-04,06:00:00,313,0,0,0,1,0,225.8,225.0,650.0,0.1795,January,Thursday,6,Local,0
1704338100,2024-01-04 06:15:00,2024-01-04,06:15:00,314,0,0,0,1,0,229.8,230.3,150.0,0.1,January,Thursday,6,Local,0
1704339000,2024-01-04 06:30:00,2024-01-04,06:30:00,315,0,0,0,1,0,229.9,229.0,150.0,0.1,January,Thursday,6,Local,0
1704339900,2024-01-04 06:45:00,2024-01-04,06:45:00,316,0,0,0,0,0,227.0,228.6,0.0,0.1,January,Thursday,6,Local,0
1704340800,2024-01-04 07:00:00,2024-01-04,07:00:00,317,0,0,0,1,0,235.3,233.4,150.0,0.1,January,Thursday,7,Local,0
1704341700,2024-01-04 07:15:00,2024-01-04,07:15:00,318,0,0,0,1,1,230.8,230.3,1350.0,0.4229,January,Thursday,7,Local,0
1704342600,2024-01-04 07:30:00,2024-01-04,07:30:00,319,0,0,0,1,0,228.2,224.9,150.0,0.1,January,Thursday,7,Local,0
1704343500,2024-01-04 07:45:00,2024-01-04,07:45:00,320,0,0,0,0,0,230.0,231.6,0.0,0.1,January,Thursday,7,Local,0
1704344400,2024-01-04 08:00:00,2024-01-04,08:00:00,321,0,0,0,1,0,231.6,233.1,150.0,0.1,January,Thursday,8,Local,0
1704345300,2024-01-04 08:15:00,2024-01-04,08:15:00,322,0,0,0,1,0,226.7,227.5,150.0,0.1,January,Thursday,8,Local,0
1704346200,2024-01-04 08:30:00,2024-01-04,08:30:00,323,0,1,0,1,0,231.5,230.1,2650.0,0.9765,January,Thursday,8,Local,0
1704347100,2024-01-04 08:45:00,2024-01-04,08:45:00,324,0,1,0,0,0,229.6,228.1,2500.0,0.8618,January,Thursday,8,Local,0
1704348000,2024-01-04 09:00:00,2024-01-04,09:00:00,325,0,0,0,1,0,228.4,229.8,150.0,0.1,January,Thursday,9,Local,0
1704348900,2024-01-04 09:15:00,2024-01-04,09:15:00,326,0,1,0,0,0,225.5,226.1,2500.0,0.6668,January,Thursday,9,Local,0
1704349800,2024-01-04 09:30:00,2024-01-04,09:30:00,327,0,0,0,1,0,235.1,236.2,150.0,0.1,January,Thursday,9,Local,0
1704350700,2024-01-04 09:45:00,2024-01-04,09:45:00,328,0,0,0,0,0,227.8,230.0,0.0,0.1,January,Thursday,9,Local,0
1704351600,2024-01-04 10:00:00,2024-01-04,10:00:00,329,0,0,0,1,0,233.5,232.3,150.0,0.1,January,Thursday,10,Local,0
1704352500,2024-01-04 10:15:00,2024-01-04,10:15:00,330,0,0,0,1,0,232.9,231.4,150.0,0.1,January,Thursday,10,Local,0
1704353400,2024-01-04 10:30:00,2024-01-04,10:30:00,331,0,0,0,1,0,233.3,235.2,150.0,0.1,January,Thursday,10,Local,0
1704354300,2024-01-04 10:45:00,2024-01-04,10:45:00,332,0,0,0,0,0,226.5,227.9,0.0,0.1,January,Thursday,10,Local,0
1704355200,2024-01-04 11:00:00,2024-01-04,11:00:00,333,0,0,0,1,0,235.6,237.0,150.0,0.1,January,Thursday,11,Local,0
1704356100,2024-01-04 11:15:00,2024-01-04,11:15:00,334,1,0,1,1,0,231.8,229.7,3300.0,0.9209,January,Thursday,11,Local,0
1704357000,2024-01-04 11:30:00,2024-01-04,11:30:00,335,0,0,0,1,0,236.7,235.4,150.0,0.1,January,Thursday,11,Local,0
1704357900,2024-01-04 11:45:00,2024-01-04,11:45:00,336,0,0,0,0,0,228.6,227.6,0.0,0.1,January,Thursday,11,Local,0
1704358800,2024-01-04 12:00:00,2024-01-04,12:00:00,337,0,0,1,1,0,229.1,230.3,3150.0,0.9883,January,Thursday,12,Local,0
1704359700,2024-01-04 12:15:00,2024-01-04,12:15:00,338,0,0,0,0,0,226.0,226.1,0.0,0.1,January,Thursday,12,Local,0
1704360600,2024-01-04 12:30:00,2024-01-04,12:30:00,339,0,0,0,1,0,232.7,232.6,150.0,0.1,January,Thursday,12,Local,0
1704361500,2024-01-04 12:45:00,2024-01-04,12:45:00,340,0,0,0,1,0,231.0,234.7,150.0,0.1,January,Thursday,12,Local,0
1704362400,2024-01-04 13:00:00,2024-01-04,13:00:00,341,0,1,0,1,0,230.3,230.0,2650.0,0.7474,January,Thursday,13,Local,0
1704363300,2024-01-04 13:15:00,2024-01-04,13:15:00,342,1,0,0,1,0,222.6,224.5,300.0,0.1,January,Thursday,13,Local,0
1704364200,2024-01-04 13:30:00,2024-01-04,13:30:00,343,1,0,0,1,0,229.1,230.0,300.0,0.1,January,Thursday,13,Local,0
1704365100,2024-01-04 13:45:00,2024-01-04,13:45:00,344,0,1,0,0,0,230.7,230.7,2500.0,0.6467,January,Thursday,13,Local,0
1704366000,2024-01-04 14:00:00,2024-01-04,14:00:00,345,1,0,0,1,0,226.8,222.9,300.0,0.1,January,Thursday,14,Local,0
1704366900,2024-01-04 14:15:00,2024-01-04,14:15:00,346,0,1,0,1,0,227.0,228.3,2650.0,0.5587,January,Thursday,14,Local,0
1704367800,2024-01-04 14:30:00,2024-01-04,14:30:00,347,0,0,0,1,0,222.7,221.0,150.0,0.1,January,Thursday,14,Local,0
1704368700,2024-01-04 14:45:00,2024-01-04,14:45:00,348,0,0,0,0,0,228.7,226.8,0.0,0.1,January,Thursday,14,Local,0
1704369600,2024-01-04 15:00:00,2024-01-04,15:00:00,349,0,0,0,1,0,231.1,232.6,150.0,0.1,January,Thursday,15,Local,0
1704370500,2024-01-04 15:15:00,2024-01-04,15:15:00,350,0,1,0,0,0,227.7,224.2,2500.0,0.7141,January,Thursday,15,Local,0
1704371400,2024-01-04 15:30:00,2024-01-04,15:30:00,351,0,0,0,1,0,232.1,232.5,150.0,0.1,January,Thursday,15,Local,0
1704372300,2024-01-04 15:45:00,2024-01-04,15:45:00,352,0,0,0,0,0,231.9,233.6,0.0,0.1,January,Thursday,15,Local,0
1704373200,2024-01-04 16:00:00,2024-01-04,16:00:00,353,0,0,0,0,0,228.2,229.6,0.0,0.1,January,Thursday,16,Local,0
1704374100,2024-01-04 16:15:00,2024-01-04,16:15:00,354,0,0,0,1,0,225.7,226.4,150.0,0.1,January,Thursday,16,Local,0
1704375000,2024-01-04 16:30:00,2024-01-04,16:30:00,355,0,0,0,1,0,226.4,224.7,150.0,0.1,January,Thursday,16,Local,0
1704375900,2024-01-04 16:45:00,2024-01-04,16:45:00,356,0,1,1,0,1,229.2,230.7,6700.0,2.0165,January,Thursday,16,Local,0
1704376800,2024-01-04 17:00:00,2024-01-04,17:00:00,357,0,0,1,1,1,231.3,230.7,4350.0,1.4439,January,Thursday,17,Local,0
1704377700,2024-01-04 17:15:00,2024-01-04,17:15:00,358,1,1,0,1,0,227.1,226.7,2800.0,0.9521,January,Thursday,17,Local,0
1704378600,2024-01-04 17:30:00,2024-01-04,17:30:00,359,0,0,1,1,0,232.9,231.2,3150.0,0.9988,January,Thursday,17,Local,0
1704379500,2024-01-04 17:45:00,2024-01-04,17:45:00,360,0,0,0,1,1,224.4,222.7,1350.0,0.3335,January,Thursday,17,Local,0
1704380400,2024-01-04 18:00:00,2024-01-04,18:00:00,361,1,0,0,1,1,226.5,226.0,1500.0,0.3789,January,Thursday,18,Local,0
1704381300,2024-01-04 18:15:00,2024-01-04,18:15:00,362,1,0,0,1,0,231.8,229.5,300.0,0.1,January,Thursday,18,Local,0
1704382200,2024-01-04 18:30:00,2024-01-04,18:30:00,363,1,0,0,1,0,231.3,231.6,300.0,0.1,January,Thursday,18,Local,0
1704383100,2024-01-04 18:45:00,2024-01-04,18:45:00,364,1,1,1,1,0,232.7,229.8,5800.0,1.4327,January,Thursday,18,Local,0
1704384000,2024-01-04 19:00:00,2024-01-04,19:00:00,365,0,0,1,1,1,228.0,229.4,4350.0,1.3248,January,Thursday,19,Local,0
1704384900,2024-01-04 19:15:00,2024-01-04,19:15:00,366,1,1,1,1,1,228.8,231.1,7000.0,1.864,January,Thursday,19,Local,0
1704385800,2024-01-04 19:30:00,2024-01-04,19:30:00,367,1,0,1,1,0,231.2,234.0,3300.0,1.0462,January,Thursday,19,Local,0
1704386700,2024-01-04 19:45:00,2024-01-04,19:45:00,368,1,0,0,0,0,227.9,228.8,150.0,0.1,January,Thursday,19,Local,0
1704387600,2024-01-04 20:00:00,2024-01-04,20:00:00,369,1,0,0,1,1,235.2,238.2,1500.0,0.3961,January,Thursday,20,Local,0
1704388500,2024-01-04 20:15:00,2024-01-04,20:15:00,370,1,0,0,0,1,227.3,228.7,1350.0,0.4373,January,Thursday,20,Local,0
1704389400,2024-01-04 20:30:00,2024-01-04,20:30:00,371,1,1,0,1,0,228.1,230.4,2800.0,0.709,January,Thursday,20,Local,0
1704390300,2024-01-04 20:45:00,2024-01-04,20:45:00,372,1,0,0,0,1,232.4,231.9,1350.0,0.4194,January,Thursday,20,Local,0
1704391200,2024-01-04 21:00:00,2024-01-04,21:00:00,373,1,0,0,1,0,233.6,231.5,300.0,0.1,January,Thursday,21,Local,0
1704392100,2024-01-04 21:15:00,2024-01-04,21:15:00,374,0,0,0,1,0,234.9,235.2,150.0,0.1,January,Thursday,21,Local,0
